Split,Filename_Removed,Reason
val,NZ_CP151606.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_JAUEQX010000001.1.cleaned.fna,Mash_dist=0.0187 (Train vs Val)
val,NZ_AP022622.1.cleaned.fna,Mash_dist=0.0155 (Train vs Val)
val,NZ_CP022734.1.cleaned.fna,Mash_dist=0.0353 (Train vs Val)
val,NZ_CP131702.1.cleaned.fna,Mash_dist=0.0136 (Train vs Val)
val,NZ_CP188772.1.cleaned.fna,Mash_dist=0.0329 (Train vs Val)
val,NZ_JAHBNZ010000005.1.cleaned.fna,Mash_dist=0.0429 (Train vs Val)
val,NZ_CP169968.1.cleaned.fna,Mash_dist=0.0000 (Train vs Val)
val,NZ_CP060462.1.cleaned.fna,Mash_dist=0.0000 (Train vs Val)
val,NZ_CP005702.1.cleaned.fna,Mash_dist=0.0119 (Train vs Val)
val,NZ_CP118190.1.cleaned.fna,Mash_dist=0.0457 (Train vs Val)
val,NZ_CP032930.1.cleaned.fna,Mash_dist=0.0001 (Train vs Val)
val,NZ_KU743384.1.cleaned.fna,Mash_dist=0.0304 (Train vs Val)
val,NZ_CP117565.1.cleaned.fna,Mash_dist=0.0213 (Train vs Val)
val,NZ_CP056286.1.cleaned.fna,Mash_dist=0.0486 (Train vs Val)
val,NZ_MT621565.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_CP172237.1.cleaned.fna,Mash_dist=0.0118 (Train vs Val)
val,NZ_CP091312.1.cleaned.fna,Mash_dist=0.0133 (Train vs Val)
val,NZ_CP055318.1.cleaned.fna,Mash_dist=0.0463 (Train vs Val)
val,NZ_JAWLRU010000006.1.cleaned.fna,Mash_dist=0.0043 (Train vs Val)
val,NZ_CP017410.1.cleaned.fna,Mash_dist=0.0399 (Train vs Val)
val,NZ_JANPXM010000003.1.cleaned.fna,Mash_dist=0.0236 (Train vs Val)
val,NZ_CP032929.1.cleaned.fna,Mash_dist=0.0256 (Train vs Val)
val,NZ_PV686667.1.cleaned.fna,Mash_dist=0.0339 (Train vs Val)
val,NC_024991.1.cleaned.fna,Mash_dist=0.0436 (Train vs Val)
val,NZ_CP084401.1.cleaned.fna,Mash_dist=0.0394 (Train vs Val)
val,NZ_CP116416.1.cleaned.fna,Mash_dist=0.0392 (Train vs Val)
val,NZ_JYGA02000005.1.cleaned.fna,Mash_dist=0.0208 (Train vs Val)
val,NZ_CP127983.1.cleaned.fna,Mash_dist=0.0468 (Train vs Val)
val,NZ_CP099885.1.cleaned.fna,Mash_dist=0.0373 (Train vs Val)
val,NZ_JAUDFE010000049.1.cleaned.fna,Mash_dist=0.0395 (Train vs Val)
val,NZ_CP096223.1.cleaned.fna,Mash_dist=0.0023 (Train vs Val)
val,NC_019231.1.cleaned.fna,Mash_dist=0.0013 (Train vs Val)
val,NZ_CP134650.1.cleaned.fna,Mash_dist=0.0234 (Train vs Val)
val,NZ_RRFK01000088.1.cleaned.fna,Mash_dist=0.0244 (Train vs Val)
val,NZ_CM004622.1.cleaned.fna,Mash_dist=0.0293 (Train vs Val)
val,NZ_CP130255.1.cleaned.fna,Mash_dist=0.0049 (Train vs Val)
val,NZ_LR536451.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_CP115350.1.cleaned.fna,Mash_dist=0.0017 (Train vs Val)
val,NZ_JADAJL010000293.1.cleaned.fna,Mash_dist=0.0093 (Train vs Val)
val,NZ_CP095818.1.cleaned.fna,Mash_dist=0.0441 (Train vs Val)
val,NZ_CP004283.1.cleaned.fna,Mash_dist=0.0395 (Train vs Val)
val,NZ_CP172360.1.cleaned.fna,Mash_dist=0.0051 (Train vs Val)
val,NZ_CP019843.1.cleaned.fna,Mash_dist=0.0153 (Train vs Val)
val,NZ_MW800634.1.cleaned.fna,Mash_dist=0.0189 (Train vs Val)
val,NZ_VKNC01000072.1.cleaned.fna,Mash_dist=0.0386 (Train vs Val)
val,NZ_CP104402.1.cleaned.fna,Mash_dist=0.0486 (Train vs Val)
val,NZ_OP378615.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_MUMP01000103.1.cleaned.fna,Mash_dist=0.0280 (Train vs Val)
val,NZ_OY856406.1.cleaned.fna,Mash_dist=0.0004 (Train vs Val)
val,NZ_CP107017.1.cleaned.fna,Mash_dist=0.0267 (Train vs Val)
val,NC_014124.1.cleaned.fna,Mash_dist=0.0359 (Train vs Val)
val,NZ_CP071511.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_CP072145.1.cleaned.fna,Mash_dist=0.0468 (Train vs Val)
val,NZ_MT269846.1.cleaned.fna,Mash_dist=0.0227 (Train vs Val)
val,NZ_AP027083.1.cleaned.fna,Mash_dist=0.0029 (Train vs Val)
val,NZ_RRRL01000186.1.cleaned.fna,Mash_dist=0.0329 (Train vs Val)
val,NZ_PQ095919.1.cleaned.fna,Mash_dist=0.0021 (Train vs Val)
val,NZ_CP092637.1.cleaned.fna,Mash_dist=0.0004 (Train vs Val)
val,NZ_CP140295.1.cleaned.fna,Mash_dist=0.0256 (Train vs Val)
val,NZ_LR890605.1.cleaned.fna,Mash_dist=0.0338 (Train vs Val)
val,NZ_RRGM01000180.1.cleaned.fna,Mash_dist=0.0138 (Train vs Val)
val,NZ_CP020445.2.cleaned.fna,Mash_dist=0.0137 (Train vs Val)
val,NZ_CP063491.1.cleaned.fna,Mash_dist=0.0365 (Train vs Val)
val,NZ_AP022176.1.cleaned.fna,Mash_dist=0.0391 (Train vs Val)
val,NZ_KT725789.1.cleaned.fna,Mash_dist=0.0491 (Train vs Val)
val,NZ_JBDYDR010000051.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_CP032035.1.cleaned.fna,Mash_dist=0.0477 (Train vs Val)
val,NZ_MW495061.1.cleaned.fna,Mash_dist=0.0438 (Train vs Val)
val,NZ_CP061522.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_MUMX01000078.1.cleaned.fna,Mash_dist=0.0455 (Train vs Val)
val,NZ_CP077512.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_AP027856.1.cleaned.fna,Mash_dist=0.0421 (Train vs Val)
val,NZ_RRKG01000072.1.cleaned.fna,Mash_dist=0.0493 (Train vs Val)
val,NZ_CP077561.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_SIMN01000005.1.cleaned.fna,Mash_dist=0.0031 (Train vs Val)
val,NZ_AP025876.1.cleaned.fna,Mash_dist=0.0159 (Train vs Val)
val,NZ_CP128060.1.cleaned.fna,Mash_dist=0.0047 (Train vs Val)
val,NZ_CP058119.1.cleaned.fna,Mash_dist=0.0496 (Train vs Val)
val,NZ_GG688649.1.cleaned.fna,Mash_dist=0.0455 (Train vs Val)
val,NZ_JBHFPU010000002.1.cleaned.fna,Mash_dist=0.0334 (Train vs Val)
val,NZ_CP157158.1.cleaned.fna,Mash_dist=0.0447 (Train vs Val)
val,NZ_RRKM01000139.1.cleaned.fna,Mash_dist=0.0189 (Train vs Val)
val,NZ_CP149351.1.cleaned.fna,Mash_dist=0.0473 (Train vs Val)
val,NC_015053.1.cleaned.fna,Mash_dist=0.0037 (Train vs Val)
val,NZ_CP141715.1.cleaned.fna,Mash_dist=0.0021 (Train vs Val)
val,NZ_CP073868.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_CP094392.1.cleaned.fna,Mash_dist=0.0491 (Train vs Val)
val,NZ_KY471628.1.cleaned.fna,Mash_dist=0.0013 (Train vs Val)
val,NZ_CP088287.1.cleaned.fna,Mash_dist=0.0454 (Train vs Val)
val,NZ_CP023944.1.cleaned.fna,Mash_dist=0.0049 (Train vs Val)
val,NZ_OQ883948.1.cleaned.fna,Mash_dist=0.0006 (Train vs Val)
val,NZ_JAVLTA010000009.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_KJ534568.1.cleaned.fna,Mash_dist=0.0218 (Train vs Val)
val,NZ_CP069544.1.cleaned.fna,Mash_dist=0.0066 (Train vs Val)
val,NZ_KX894453.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_CP074925.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_CP109800.1.cleaned.fna,Mash_dist=0.0435 (Train vs Val)
val,NZ_CP076650.1.cleaned.fna,Mash_dist=0.0323 (Train vs Val)
val,NG_149662.1.cleaned.fna,Mash_dist=0.0052 (Train vs Val)
val,NZ_CP123020.1.cleaned.fna,Mash_dist=0.0303 (Train vs Val)
val,NZ_JAENHY010000003.1.cleaned.fna,Mash_dist=0.0420 (Train vs Val)
val,NZ_CP100673.1.cleaned.fna,Mash_dist=0.0373 (Train vs Val)
val,NZ_CP084901.1.cleaned.fna,Mash_dist=0.0285 (Train vs Val)
val,NZ_CP186367.1.cleaned.fna,Mash_dist=0.0182 (Train vs Val)
val,NZ_OY724133.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_CP076702.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_CP079886.1.cleaned.fna,Mash_dist=0.0406 (Train vs Val)
val,NZ_CP026494.1.cleaned.fna,Mash_dist=0.0339 (Train vs Val)
val,NZ_CP149671.1.cleaned.fna,Mash_dist=0.0036 (Train vs Val)
val,NZ_CP118218.1.cleaned.fna,Mash_dist=0.0014 (Train vs Val)
val,NZ_CP037468.1.cleaned.fna,Mash_dist=0.0038 (Train vs Val)
val,NZ_CP072415.1.cleaned.fna,Mash_dist=0.0085 (Train vs Val)
val,NZ_CP177018.1.cleaned.fna,Mash_dist=0.0196 (Train vs Val)
val,NZ_JAGHKT020000059.1.cleaned.fna,Mash_dist=0.0081 (Train vs Val)
val,NZ_NTCV01000078.1.cleaned.fna,Mash_dist=0.0131 (Train vs Val)
val,NZ_CP148650.1.cleaned.fna,Mash_dist=0.0336 (Train vs Val)
val,NZ_CP182934.1.cleaned.fna,Mash_dist=0.0391 (Train vs Val)
val,NZ_LR134111.1.cleaned.fna,Mash_dist=0.0001 (Train vs Val)
val,NZ_CP120891.1.cleaned.fna,Mash_dist=0.0293 (Train vs Val)
val,NZ_CP192801.1.cleaned.fna,Mash_dist=0.0426 (Train vs Val)
val,NZ_CP018636.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_CP101428.1.cleaned.fna,Mash_dist=0.0069 (Train vs Val)
val,NZ_CP056757.1.cleaned.fna,Mash_dist=0.0387 (Train vs Val)
val,NZ_JANHGF010000006.1.cleaned.fna,Mash_dist=0.0484 (Train vs Val)
val,NZ_CP073059.1.cleaned.fna,Mash_dist=0.0316 (Train vs Val)
val,NZ_CP100248.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NC_019555.1.cleaned.fna,Mash_dist=0.0023 (Train vs Val)
val,NZ_CP103705.1.cleaned.fna,Mash_dist=0.0273 (Train vs Val)
val,NZ_RRKM01000150.1.cleaned.fna,Mash_dist=0.0424 (Train vs Val)
val,NC_025014.1.cleaned.fna,Mash_dist=0.0429 (Train vs Val)
val,NZ_CP087638.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_KY362369.1.cleaned.fna,Mash_dist=0.0480 (Train vs Val)
val,NZ_AP022961.1.cleaned.fna,Mash_dist=0.0019 (Train vs Val)
val,NZ_CP181902.1.cleaned.fna,Mash_dist=0.0447 (Train vs Val)
val,NZ_CP136546.1.cleaned.fna,Mash_dist=0.0146 (Train vs Val)
val,NZ_KY075651.1.cleaned.fna,Mash_dist=0.0191 (Train vs Val)
val,NZ_CP117645.1.cleaned.fna,Mash_dist=0.0145 (Train vs Val)
val,NZ_CP053663.1.cleaned.fna,Mash_dist=0.0285 (Train vs Val)
val,NZ_CP141782.1.cleaned.fna,Mash_dist=0.0261 (Train vs Val)
val,NZ_OW849160.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_CP118701.1.cleaned.fna,Mash_dist=0.0072 (Train vs Val)
val,NC_016140.1.cleaned.fna,Mash_dist=0.0014 (Train vs Val)
val,NZ_CP079174.1.cleaned.fna,Mash_dist=0.0377 (Train vs Val)
val,NZ_AP026603.1.cleaned.fna,Mash_dist=0.0404 (Train vs Val)
val,NZ_CP009843.1.cleaned.fna,Mash_dist=0.0172 (Train vs Val)
val,NZ_CP119190.1.cleaned.fna,Mash_dist=0.0477 (Train vs Val)
val,NZ_CP077976.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_CP075373.1.cleaned.fna,Mash_dist=0.0316 (Train vs Val)
val,NZ_CP168244.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_CP020346.1.cleaned.fna,Mash_dist=0.0491 (Train vs Val)
val,NZ_JRLA01000035.1.cleaned.fna,Mash_dist=0.0000 (Train vs Val)
val,NZ_CP140275.1.cleaned.fna,Mash_dist=0.0404 (Train vs Val)
val,NZ_MH043625.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_CP064317.1.cleaned.fna,Mash_dist=0.0432 (Train vs Val)
val,NZ_CP030060.1.cleaned.fna,Mash_dist=0.0000 (Train vs Val)
val,NZ_CP023452.1.cleaned.fna,Mash_dist=0.0373 (Train vs Val)
val,NZ_CP055169.1.cleaned.fna,Mash_dist=0.0283 (Train vs Val)
val,NZ_CP192716.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_CP087604.1.cleaned.fna,Mash_dist=0.0125 (Train vs Val)
val,NZ_CP062833.1.cleaned.fna,Mash_dist=0.0342 (Train vs Val)
val,NZ_CP028575.2.cleaned.fna,Mash_dist=0.0088 (Train vs Val)
val,NZ_PGSB01001008.1.cleaned.fna,Mash_dist=0.0436 (Train vs Val)
val,NZ_CP160117.1.cleaned.fna,Mash_dist=0.0300 (Train vs Val)
val,NZ_MK862125.1.cleaned.fna,Mash_dist=0.0217 (Train vs Val)
val,NZ_CP128929.1.cleaned.fna,Mash_dist=0.0233 (Train vs Val)
val,NZ_CP103497.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_AP024137.1.cleaned.fna,Mash_dist=0.0180 (Train vs Val)
val,NZ_CP016738.2.cleaned.fna,Mash_dist=0.0030 (Train vs Val)
val,NZ_CP185208.1.cleaned.fna,Mash_dist=0.0328 (Train vs Val)
val,NZ_MG825376.1.cleaned.fna,Mash_dist=0.0248 (Train vs Val)
val,NZ_CP074708.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NZ_CP179414.1.cleaned.fna,Mash_dist=0.0244 (Train vs Val)
val,NZ_CP066760.1.cleaned.fna,Mash_dist=0.0231 (Train vs Val)
val,NZ_KM272265.1.cleaned.fna,Mash_dist=0.0360 (Train vs Val)
val,NZ_CP084013.1.cleaned.fna,Mash_dist=0.0406 (Train vs Val)
val,NZ_CP191671.1.cleaned.fna,Mash_dist=0.0165 (Train vs Val)
val,NZ_CP113253.1.cleaned.fna,Mash_dist=0.0404 (Train vs Val)
val,NZ_OW970361.1.cleaned.fna,Mash_dist=0.0191 (Train vs Val)
val,NZ_CP141648.1.cleaned.fna,Mash_dist=0.0315 (Train vs Val)
val,NZ_CP058881.1.cleaned.fna,Mash_dist=0.0229 (Train vs Val)
val,NZ_MK757468.1.cleaned.fna,Mash_dist=0.0006 (Train vs Val)
val,NZ_CP069472.1.cleaned.fna,Mash_dist=0.0006 (Train vs Val)
val,NZ_RRTT01000456.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NZ_KU254581.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NZ_CP023360.1.cleaned.fna,Mash_dist=0.0429 (Train vs Val)
val,NZ_KX029331.1.cleaned.fna,Mash_dist=0.0113 (Train vs Val)
val,NZ_CP155802.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NZ_CP124000.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_JAUANB010000021.1.cleaned.fna,Mash_dist=0.0290 (Train vs Val)
val,NZ_CP025687.1.cleaned.fna,Mash_dist=0.0424 (Train vs Val)
val,NZ_CP083926.1.cleaned.fna,Mash_dist=0.0025 (Train vs Val)
val,NZ_KR653209.1.cleaned.fna,Mash_dist=0.0378 (Train vs Val)
val,NZ_JARGEV010000013.1.cleaned.fna,Mash_dist=0.0138 (Train vs Val)
val,NZ_CP104379.1.cleaned.fna,Mash_dist=0.0263 (Train vs Val)
val,NZ_CP091632.1.cleaned.fna,Mash_dist=0.0369 (Train vs Val)
val,NZ_CP080464.1.cleaned.fna,Mash_dist=0.0262 (Train vs Val)
val,NZ_CP139461.1.cleaned.fna,Mash_dist=0.0348 (Train vs Val)
val,NZ_CP024529.1.cleaned.fna,Mash_dist=0.0141 (Train vs Val)
val,NZ_CP002702.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_MUMW01000091.1.cleaned.fna,Mash_dist=0.0009 (Train vs Val)
val,NC_013387.1.cleaned.fna,Mash_dist=0.0386 (Train vs Val)
val,NZ_RRGJ01000127.1.cleaned.fna,Mash_dist=0.0252 (Train vs Val)
val,NZ_PHKZ01000008.1.cleaned.fna,Mash_dist=0.0321 (Train vs Val)
val,NZ_CP183388.1.cleaned.fna,Mash_dist=0.0191 (Train vs Val)
val,NZ_CP061381.1.cleaned.fna,Mash_dist=0.0137 (Train vs Val)
val,NC_010980.1.cleaned.fna,Mash_dist=0.0475 (Train vs Val)
val,NZ_CP012688.1.cleaned.fna,Mash_dist=0.0306 (Train vs Val)
val,NZ_CP063333.1.cleaned.fna,Mash_dist=0.0458 (Train vs Val)
val,NZ_RRKM01000134.1.cleaned.fna,Mash_dist=0.0489 (Train vs Val)
val,NZ_WTXR01000015.1.cleaned.fna,Mash_dist=0.0432 (Train vs Val)
val,NZ_CP138751.1.cleaned.fna,Mash_dist=0.0136 (Train vs Val)
val,NZ_CP102305.1.cleaned.fna,Mash_dist=0.0001 (Train vs Val)
val,NZ_CP047864.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_CP113979.1.cleaned.fna,Mash_dist=0.0102 (Train vs Val)
val,NZ_SILN01000002.1.cleaned.fna,Mash_dist=0.0470 (Train vs Val)
val,NZ_CP021697.1.cleaned.fna,Mash_dist=0.0151 (Train vs Val)
val,NZ_CP139264.1.cleaned.fna,Mash_dist=0.0477 (Train vs Val)
val,NZ_CP028715.1.cleaned.fna,Mash_dist=0.0373 (Train vs Val)
val,NZ_CP190063.1.cleaned.fna,Mash_dist=0.0170 (Train vs Val)
val,NZ_CP134736.1.cleaned.fna,Mash_dist=0.0269 (Train vs Val)
val,NZ_MIDZ01000049.1.cleaned.fna,Mash_dist=0.0089 (Train vs Val)
val,NZ_CP136022.1.cleaned.fna,Mash_dist=0.0473 (Train vs Val)
val,NZ_CP024224.1.cleaned.fna,Mash_dist=0.0454 (Train vs Val)
val,NZ_MF344563.1.cleaned.fna,Mash_dist=0.0129 (Train vs Val)
val,NZ_CP117129.1.cleaned.fna,Mash_dist=0.0395 (Train vs Val)
val,NZ_CP120432.1.cleaned.fna,Mash_dist=0.0000 (Train vs Val)
val,NZ_CP158114.1.cleaned.fna,Mash_dist=0.0337 (Train vs Val)
val,NZ_CP192456.1.cleaned.fna,Mash_dist=0.0001 (Train vs Val)
val,NZ_LR890359.1.cleaned.fna,Mash_dist=0.0013 (Train vs Val)
val,NZ_LR812026.1.cleaned.fna,Mash_dist=0.0402 (Train vs Val)
val,NZ_CP117656.1.cleaned.fna,Mash_dist=0.0416 (Train vs Val)
val,NZ_JAVRGH010000003.1.cleaned.fna,Mash_dist=0.0495 (Train vs Val)
val,NZ_AP024773.1.cleaned.fna,Mash_dist=0.0470 (Train vs Val)
val,NC_017572.1.cleaned.fna,Mash_dist=0.0468 (Train vs Val)
val,NZ_CP061594.1.cleaned.fna,Mash_dist=0.0033 (Train vs Val)
val,NZ_CP087074.1.cleaned.fna,Mash_dist=0.0127 (Train vs Val)
val,NZ_CP104538.1.cleaned.fna,Mash_dist=0.0045 (Train vs Val)
val,NZ_CP060839.1.cleaned.fna,Mash_dist=0.0221 (Train vs Val)
val,NZ_CP171168.1.cleaned.fna,Mash_dist=0.0074 (Train vs Val)
val,NZ_CP166910.1.cleaned.fna,Mash_dist=0.0449 (Train vs Val)
val,NG_049330.1.cleaned.fna,Mash_dist=0.0396 (Train vs Val)
val,NZ_CP016688.2.cleaned.fna,Mash_dist=0.0157 (Train vs Val)
val,NZ_CP075454.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NZ_CP025575.1.cleaned.fna,Mash_dist=0.0473 (Train vs Val)
val,NZ_CP155940.1.cleaned.fna,Mash_dist=0.0465 (Train vs Val)
val,NZ_CP191769.1.cleaned.fna,Mash_dist=0.0318 (Train vs Val)
val,NZ_CP006750.1.cleaned.fna,Mash_dist=0.0005 (Train vs Val)
val,NZ_JAQFLT010000186.1.cleaned.fna,Mash_dist=0.0475 (Train vs Val)
val,NZ_CP130343.1.cleaned.fna,Mash_dist=0.0487 (Train vs Val)
val,NZ_CM003621.1.cleaned.fna,Mash_dist=0.0045 (Train vs Val)
val,NZ_CP103273.1.cleaned.fna,Mash_dist=0.0275 (Train vs Val)
val,NZ_JAYJKU010000067.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
val,NZ_RRNE01000153.1.cleaned.fna,Mash_dist=0.0402 (Train vs Val)
val,NZ_CP165797.1.cleaned.fna,Mash_dist=0.0212 (Train vs Val)
val,NZ_CP064441.1.cleaned.fna,Mash_dist=0.0135 (Train vs Val)
val,NZ_AP027549.1.cleaned.fna,Mash_dist=0.0473 (Train vs Val)
val,NZ_RRFO01000080.1.cleaned.fna,Mash_dist=0.0376 (Train vs Val)
val,NZ_CP188003.1.cleaned.fna,Mash_dist=0.0386 (Train vs Val)
val,NZ_CP052880.1.cleaned.fna,Mash_dist=0.0329 (Train vs Val)
val,NZ_CP029167.1.cleaned.fna,Mash_dist=0.0066 (Train vs Val)
val,NZ_AP026405.1.cleaned.fna,Mash_dist=0.0398 (Train vs Val)
val,NZ_CP099741.1.cleaned.fna,Mash_dist=0.0473 (Train vs Val)
val,NZ_CP050418.1.cleaned.fna,Mash_dist=0.0465 (Train vs Val)
val,NZ_CP072591.1.cleaned.fna,Mash_dist=0.0025 (Train vs Val)
val,NZ_CP132725.1.cleaned.fna,Mash_dist=0.0413 (Train vs Val)
val,NZ_CP100782.1.cleaned.fna,Mash_dist=0.0190 (Train vs Val)
val,NC_022739.1.cleaned.fna,Mash_dist=0.0238 (Train vs Val)
val,NZ_KJ802404.1.cleaned.fna,Mash_dist=0.0248 (Train vs Val)
val,NZ_CP073182.1.cleaned.fna,Mash_dist=0.0472 (Train vs Val)
val,NZ_CP151150.1.cleaned.fna,Mash_dist=0.0046 (Train vs Val)
val,NZ_CP019017.1.cleaned.fna,Mash_dist=0.0336 (Train vs Val)
val,NZ_MG725031.1.cleaned.fna,Mash_dist=0.0191 (Train vs Val)
val,NZ_AP025241.1.cleaned.fna,Mash_dist=0.0247 (Train vs Val)
val,NZ_CP176496.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_CP066131.1.cleaned.fna,Mash_dist=0.0029 (Train vs Val)
val,NZ_JAHMAA010000009.1.cleaned.fna,Mash_dist=0.0458 (Train vs Val)
val,NZ_CP082834.1.cleaned.fna,Mash_dist=0.0345 (Train vs Val)
val,NZ_CP035722.1.cleaned.fna,Mash_dist=0.0410 (Train vs Val)
val,NZ_PQ872787.1.cleaned.fna,Mash_dist=0.0470 (Train vs Val)
val,NZ_MK262712.1.cleaned.fna,Mash_dist=0.0201 (Train vs Val)
val,NZ_WIVL01000045.1.cleaned.fna,Mash_dist=0.0226 (Train vs Val)
val,NZ_PP852730.1.cleaned.fna,Mash_dist=0.0268 (Train vs Val)
val,NZ_CP185039.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_AP022653.1.cleaned.fna,Mash_dist=0.0028 (Train vs Val)
val,NZ_CP062839.1.cleaned.fna,Mash_dist=0.0304 (Train vs Val)
val,NZ_CP168192.1.cleaned.fna,Mash_dist=0.0450 (Train vs Val)
val,NZ_CP015396.1.cleaned.fna,Mash_dist=0.0185 (Train vs Val)
val,NZ_CP085742.1.cleaned.fna,Mash_dist=0.0391 (Train vs Val)
val,NZ_CP176047.1.cleaned.fna,Mash_dist=0.0064 (Train vs Val)
val,NZ_CP024648.1.cleaned.fna,Mash_dist=0.0002 (Train vs Val)
val,NZ_CP004879.1.cleaned.fna,Mash_dist=0.0026 (Train vs Val)
val,NZ_JACYGT010000002.1.cleaned.fna,Mash_dist=0.0310 (Train vs Val)
val,NZ_CM003745.1.cleaned.fna,Mash_dist=0.0438 (Train vs Val)
val,NZ_CP116922.1.cleaned.fna,Mash_dist=0.0014 (Train vs Val)
val,NZ_CP135008.1.cleaned.fna,Mash_dist=0.0015 (Train vs Val)
val,NZ_CP028785.2.cleaned.fna,Mash_dist=0.0001 (Train vs Val)
val,NZ_JBDYEB010000015.1.cleaned.fna,Mash_dist=0.0319 (Train vs Val)
val,NZ_CP107897.1.cleaned.fna,Mash_dist=0.0219 (Train vs Val)
val,NZ_CP169119.1.cleaned.fna,Mash_dist=0.0427 (Train vs Val)
val,NZ_JADAJL010000294.1.cleaned.fna,Mash_dist=0.0495 (Train vs Val)
val,NZ_CP054225.1.cleaned.fna,Mash_dist=0.0235 (Train vs Val)
val,NZ_CP046555.1.cleaned.fna,Mash_dist=0.0003 (Train vs Val)
val,NZ_RRNS01000103.1.cleaned.fna,Mash_dist=0.0159 (Train vs Val)
val,NZ_JBLEVP010000003.1.cleaned.fna,Mash_dist=0.0114 (Train vs Val)
val,NZ_LR882920.1.cleaned.fna,Mash_dist=0.0210 (Train vs Val)
val,NZ_CP045061.1.cleaned.fna,Mash_dist=0.0222 (Train vs Val)
val,NZ_OZ111281.1.cleaned.fna,Mash_dist=0.0489 (Train vs Val)
val,NZ_CM007888.1.cleaned.fna,Mash_dist=0.0000 (Train vs Val)
val,NZ_OL988825.1.cleaned.fna,Mash_dist=0.0209 (Train vs Val)
val,NZ_JACTAJ010000010.1.cleaned.fna,Mash_dist=0.0001 (Train vs Val)
val,NZ_CP127965.1.cleaned.fna,Mash_dist=0.0419 (Train vs Val)
val,NC_007208.1.cleaned.fna,Mash_dist=0.0353 (Train vs Val)
val,NZ_PGSB01000955.1.cleaned.fna,Mash_dist=0.0308 (Train vs Val)
val,NZ_CP051709.1.cleaned.fna,Mash_dist=0.0184 (Train vs Val)
val,NZ_CP014088.2.cleaned.fna,Mash_dist=0.0414 (Train vs Val)
val,NZ_LIYQ01000150.1.cleaned.fna,Mash_dist=0.0013 (Train vs Val)
val,NC_019153.1.cleaned.fna,Mash_dist=0.0241 (Train vs Val)
val,NZ_CP010362.1.cleaned.fna,Mash_dist=0.0240 (Train vs Val)
val,NZ_CP047434.1.cleaned.fna,Mash_dist=0.0111 (Train vs Val)
val,NZ_PV686653.1.cleaned.fna,Mash_dist=0.0256 (Train vs Val)
val,NZ_CP060886.1.cleaned.fna,Mash_dist=0.0433 (Train vs Val)
val,NZ_RRIH01000133.1.cleaned.fna,Mash_dist=0.0344 (Train vs Val)
val,NZ_LR135249.1.cleaned.fna,Mash_dist=0.0200 (Train vs Val)
val,NZ_CP162904.1.cleaned.fna,Mash_dist=0.0043 (Train vs Val)
val,NZ_CP069981.1.cleaned.fna,Mash_dist=0.0260 (Train vs Val)
val,NZ_CP048610.1.cleaned.fna,Mash_dist=0.0429 (Train vs Val)
val,NZ_CP050180.1.cleaned.fna,Mash_dist=0.0458 (Train vs Val)
val,NZ_JAHBNR010000008.1.cleaned.fna,Mash_dist=0.0007 (Train vs Val)
